staff_id,first_name,last_name,full_name,gender,age,contact_number,role,department,specialization,qualification,years_experience,shift,hospital_id,hospital_name,city,governorate,on_leave
377a19e1-05ec-4c8e-90ae-e1f58eae1dfe,Abeer,Farrag,"Abeer, Farrag",Female,-55,01276959560,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
3e927fb1-be7f-4f67-8702-f49f2450236f,Naguib,El-Meligy,"Naguib, El-Meligy",Male,-67,01246375140,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
f4cd4cef-997e-4959-9923-d5a6420d53c0,Manal,Saad,"Manal, Saad",Female,-74,01040564810,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
327c2eef-f9a0-4171-a70f-21e9a5645a6e,Yusra,Botros,"Yusra, Botros",Female,-31,01256813724,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
9818167c-75b5-4c65-9d88-013ba596332f,Ashraf,Botros,"Ashraf, Botros",Male,-19,01265608580,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
e59e5457-fe9a-461c-9502-c0b549a1f5e3,Tarek,Tawfik,"Tarek, Tawfik",Male,-23,01189591069,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
6e66b811-2ecf-408c-b31c-a4eff7ecabff,Lamis,Youssef,"Lamis, Youssef",Female,-54,01222179487,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
fd59f1e4-a69f-4ef8-b60a-5c6edf9ddade,Aziz,Elsayed,"Aziz, Elsayed",Male,3,01520745254,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
b1014f34-5069-4431-b912-b0a971bbb044,Yasmin,Taha,"Yasmin, Taha",Female,20,01038593450,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
0d4746eb-ec19-4ac1-837b-277d07483a2f,Abir,Saeed,"Abir, Saeed",Female,9,01041649514,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
80c1ef71-a8fc-4235-9fc4-6981fc829649,Hossam,Ahmed,"Hossam, Ahmed",Male,-30,01284648669,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
a5384342-8419-4e00-aeed-cc943fe528b6,Nisreen,Makram,"Nisreen, Makram",Female,-39,01177914884,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
73886ae4-ba3e-45c4-b91a-e3cb1ec210bd,Mazen,Mostafa,"Mazen, Mostafa",Male,23,01148903631,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
44ec4bc7-d02e-470f-9cda-9c43abc50647,Nashaat,Abdelkader,"Nashaat, Abdelkader",Male,-20,01173465414,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
f1a37ef7-57d0-40de-a1e9-151b94fdf370,Naguib,Abdel Malik,"Naguib, Abdel Malik",Male,-20,01550492303,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
9b6cf9d3-e8b5-4d0b-adac-7a62bea7cd28,Khalifa,Shawky,"Khalifa, Shawky",Male,-71,01129073790,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
27b2a4b9-38eb-4aab-8ffc-41fd1280a973,Omnia,Barakat,"Omnia, Barakat",Female,-42,01153451326,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
a571816a-f303-4605-a056-2df31df222ad,Marwan,Abdelkader,"Marwan, Abdelkader",Male,-42,01133037098,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,True
2a4070df-ca55-455c-b5cd-5a82fd6a08a2,Mostafa,Hegazy,"Mostafa, Hegazy",Male,-55,01545064285,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
64800970-bf3c-4ac7-8a19-b44e5e729ab3,Siham,El-Shazly,"Siham, El-Shazly",Female,5,01053041307,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
74f980eb-1674-481c-b8d6-202719f60792,Jomana,Samer,"Jomana, Samer",Female,-73,01574796401,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
cc25c755-403b-43b0-a2dd-8f108c51301a,Amr,Gaber,"Amr, Gaber",Male,-41,01035297255,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
44f823cf-1aff-43cf-b85e-144f97b3853c,Abbas,Gad,"Abbas, Gad",Male,-63,01289658481,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
415990a0-331a-489a-9391-513a815ed180,Fatima,Abdelhadi,"Fatima, Abdelhadi",Female,-46,01248478347,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
5b42c9f0-8d25-4959-a338-bee6a674ff52,Mostafa,Saad,"Mostafa, Saad",Male,11,01258695324,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
dc77bbdb-0886-4e29-9d25-cc0247c9e4de,Tayseer,El-Sayed,"Tayseer, El-Sayed",Male,19,01276663986,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,True
bf944434-48e3-40be-ab60-be88d2edde74,Atif,Hafez,"Atif, Hafez",Male,-68,01218231430,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
99e1b3d3-ba90-4ded-8df4-0d5a4df79066,Ammar,Selim,"Ammar, Selim",Male,-22,01177557705,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
fa63b162-33f5-4a1b-a582-d0b3ed529d35,Younis,Farag,"Younis, Farag",Male,-64,01064018078,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
e64837c2-d7a8-4b59-b615-230e07ef1550,Kareem,Elsayed,"Kareem, Elsayed",Male,-57,01297413645,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
7fe5b6b0-ec7f-4b99-8a93-a104748881e3,Huda,Fouad,"Huda, Fouad",Female,-34,01214744452,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
309371bd-552a-4fa1-a01a-aef0b25926f3,Ramy,Zakaria,"Ramy, Zakaria",Male,-50,01283992270,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
b0b5011a-4e90-45bd-8451-3ab31c17166c,Yassin,Elgohary,"Yassin, Elgohary",Male,-74,01127727293,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
4140113f-7af1-4388-a1ad-4e95734165db,Noha,Abdel Salam,"Noha, Abdel Salam",Female,-53,01117993801,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,True
2214f90f-5662-4f7b-8ab6-73fe37455d26,Esraa,Saleh,"Esraa, Saleh",Female,-74,01118026762,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
1b2aa329-760a-4bfb-90d5-d656ea48ef70,Lobna,Abdelrahman,"Lobna, Abdelrahman",Female,-27,01011335551,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
d8201381-dd29-4f12-96b4-b9ed70c52a19,Ashraf,Dawoud,"Ashraf, Dawoud",Male,-23,01528650764,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
7a5232b3-1b48-4c62-8e62-344098472733,Ayman,El-Masry,"Ayman, El-Masry",Male,-22,01217062871,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
ca72c3b7-6016-41f0-81fa-0a683d19e56c,Younes,Abu El-Fadl,"Younes, Abu El-Fadl",Male,11,01285509170,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
f534e216-ab22-4dba-bda1-3165853970f8,Ayoub,Elkady,"Ayoub, Elkady",Male,-26,01518812143,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
e3982ad8-e60a-474a-bb37-b091e9cc7509,Zaki,Hamouda,"Zaki, Hamouda",Male,-56,01150706076,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
661b93af-4344-4bb9-9e62-7d5bcd88667e,Ziyad,Mohamed,"Ziyad, Mohamed",Male,-17,01029491713,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
c8447fb4-96da-4fc8-9a2c-03d5cfaf885d,Mostafa,Hassan,"Mostafa, Hassan",Male,-48,01098663124,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
46a553ec-bd38-49cb-a308-2d723c57f3f3,Hazem,Fathy,"Hazem, Fathy",Male,-34,01558705931,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
60e33257-1121-4889-8f8c-84da0a46d07e,Siham,Salah,"Siham, Salah",Female,-34,01252412569,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
711547ab-0665-44d6-8bf8-1fcc07251d0d,Marouf,El-Kashef,"Marouf, El-Kashef",Male,-61,01545644966,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
946c7486-c7a9-4bff-94e3-217d704e9179,Nada,El-Hadary,"Nada, El-Hadary",Female,-38,01191753938,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
9d9b2377-cf3c-4ed1-841d-b4f326dfbf32,Kamal,Abdelkader,"Kamal, Abdelkader",Female,14,01169764880,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
111b7065-c173-413a-bf20-1613c56ca1a0,Ehab,Samir,"Ehab, Samir",Male,-40,01058794361,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
299bcc19-5adb-462b-9d4a-c35ececf8e13,Shimaa,Nasr,"Shimaa, Nasr",Female,-66,01031052192,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
6b2a8385-80ac-4d5c-9f88-5e8119d90428,Dalia,Sultan,"Dalia, Sultan",Female,23,01074132442,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
04f674b7-23af-4337-9adc-24c9f2adf4fb,Mina,Gerges,"Mina, Gerges",Male,-54,01117709506,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
ac2dbf3c-df69-43e1-b873-314a55352e7c,Nazih,Ghanem,"Nazih, Ghanem",Male,-16,01218784899,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
a20102a9-8aa3-4b29-9e63-1350a73686eb,Amjad,Abd El-Moneim,"Amjad, Abd El-Moneim",Male,-65,01014018622,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
17fd9e86-3702-4d41-ad33-46b9fe2d1d79,Hala,Farag,"Hala, Farag",Female,24,01023017275,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
7e0b59fe-5593-4db1-85e8-561ad5a3f712,Faten,Gad,"Faten, Gad",Female,23,01145857105,Nurse,General,General Nurse,BSc Nursing,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
d8bdcd47-6ac8-41d8-a531-bbc7dcc8fda0,Samah,Tawfik,"Samah, Tawfik",Female,-21,01097584740,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
33d6dc05-78a2-4728-8fee-8a0291aac654,Ayman,El-Masry,"Ayman, El-Masry",Male,-72,01051441705,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
08c4475c-2a22-467b-b8ad-c055e641005c,Abeer,Abd El-Moneim,"Abeer, Abd El-Moneim",Female,-52,01037716281,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
9692ef07-2e04-4985-a76f-fa7bbd958b5e,Shimaa,Fikry,"Shimaa, Fikry",Female,-16,01289693132,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
89a9ad9a-30f5-4fae-802d-56a79cd84359,Atif,Sultan,"Atif, Sultan",Male,-64,01257063400,Nurse,General,General Nurse,BSc Nursing,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
73c21d1f-9049-4470-8243-13a322775402,Imad,El-Din,"Imad, El-Din",Male,-63,01031301359,Nurse,General,General Nurse,BSc Nursing,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
aa3e5ce1-c423-452d-8acd-8892a5821005,Mohab,Abdel Hamid,"Mohab, Abdel Hamid",Male,-51,01189196264,Pharmacist,Pharmacy,Pharmacist,BSc Pharmacy,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
d7a33dac-7b12-4276-8ed9-13304a56bb58,Sana,Hammam,"Sana, Hammam",Female,-42,01252898237,Pharmacist,Pharmacy,Pharmacist,BSc Pharmacy,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
92bd39d4-a50e-47bf-abc1-8e05b38402c1,Ammar,Arafa,"Ammar, Arafa",Male,-62,01560217599,Maintaince,Maintaince,General Maintenance,High School Diploma,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
f821691a-f324-4870-86d3-781ac29e8773,Nashaat,Gad,"Nashaat, Gad",Male,14,01134002282,Maintaince,Maintaince,Cleaner,High School Diploma,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
5680fb56-2bad-4624-8df1-45105ba3ce04,Nisreen,Abdel Salam,"Nisreen, Abdel Salam",Female,-50,01180367075,Maintaince,Maintaince,Cleaner,High School Diploma,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
dd1fae48-deaf-4028-b161-ef1432e375f3,Raed,Gamal,"Raed, Gamal",Male,-21,01297117500,Maintaince,Maintaince,Cleaner,High School Diploma,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
fb5fd2a8-dc93-4b3d-8424-0ecaff0fcd3a,Younes,Amer,"Younes, Amer",Male,-22,01246896743,Maintaince,Maintaince,Cleaner,High School Diploma,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
fbd956de-c269-4168-9ba6-bc008f4d2899,Hadia,Salah,"Hadia, Salah",Female,-72,01123908843,Maintaince,Maintaince,General Maintenance,High School Diploma,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
eb3acfee-953f-4ec4-a78d-2b589cbb1be6,Ahlam,Gad,"Ahlam, Gad",Female,-66,01074101440,Maintaince,Maintaince,Cleaner,High School Diploma,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
33a17f03-440f-4f6b-8cf1-6249236e6c14,Galal,Dawoud,"Galal, Dawoud",Male,-61,01120518271,Maintaince,Maintaince,Cleaner,High School Diploma,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
7cc71dcc-2b80-47bf-8709-0088e20eab6e,Fadwa,Hafez,"Fadwa, Hafez",Female,15,01224383624,Maintaince,Maintaince,Cleaner,High School Diploma,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
08b02ff1-483d-4887-a4ef-08fd7dcec94f,Nahed,Abdel Salam,"Nahed, Abdel Salam",Female,-26,01010063203,Maintaince,Maintaince,Cleaner,High School Diploma,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
f1ab2985-bdc9-4911-9c54-7667593faa4b,Yara,El-Shazly,"Yara, El-Shazly",Female,25,01258669681,Maintaince,Maintaince,General Maintenance,High School Diploma,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
4178f7d7-af7d-43ce-8a8d-f1ca6a0681ef,Bassel,Abou El-Soud,"Bassel, Abou El-Soud",Male,-73,01092221282,Maintaince,Maintaince,Cleaner,High School Diploma,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
1a78a619-500d-45e3-9a12-cecdc49af949,Rawan,Rashad,"Rawan, Rashad",Female,22,01086376278,Maintaince,Maintaince,Cleaner,High School Diploma,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
cd78ac16-8a24-47fe-9f11-0b7a3ee745c7,Nadine,Abd El-Kader,"Nadine, Abd El-Kader",Female,-59,01112114565,Finance,Administration,Diploma / BSc in Administration,,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
c0ca30c3-b29f-4358-84df-b1777839d156,Hebatallah,Abu El-Magd,"Hebatallah, Abu El-Magd",Female,-21,01095521949,Receptionist,Administration,Diploma / BSc in Administration,,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
3eb83e57-e3b1-4cf7-9c30-6c0acb4c8b8f,Asmaa,Zaki,"Asmaa, Zaki",Female,4,01578696566,Finance,Administration,Diploma / BSc in Administration,,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
0177e21d-8ed3-44d7-9116-2f6b0f59fae0,Leen,Abdel Salam,"Leen, Abdel Salam",Female,-62,01030726748,Receptionist,Administration,Diploma / BSc in Administration,,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
9311d616-faee-4119-ba22-b69a7a4ea91c,Walaa,Rashad,"Walaa, Rashad",Female,-56,01213309626,Finance,Administration,Diploma / BSc in Administration,,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
1c92f1c6-4a87-4a82-b86e-b802c64bc4f0,Aya,Abdelrahman,"Aya, Abdelrahman",Female,-43,01038192496,Finance,Administration,Diploma / BSc in Administration,,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
556c0535-fca5-46ee-aa9e-c36a2a3c618c,Yassin,Fouad,"Yassin, Fouad",Male,-34,01561750072,Finance,Administration,Diploma / BSc in Administration,,0,Morning,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
4a3ab881-0e53-432e-a5ed-7fda228580f5,Yasmin,Darwish,"Yasmin, Darwish",Female,11,01223285763,Receptionist,Administration,Diploma / BSc in Administration,,0,Night,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
229d2aad-003c-45f2-8e29-6f82c6a70a99,Riham,Fouad,"Riham, Fouad",Female,-61,01137546691,Receptionist,Administration,Diploma / BSc in Administration,,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
2c85717e-d65c-4d03-b828-1a0643db1175,Youssef,Soliman,"Youssef, Soliman",Male,-33,01240089559,Finance,Administration,Diploma / BSc in Administration,,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
aae01db0-489a-42b8-b6fb-b8946ccc69ec,Lamis,Mostafa,"Lamis, Mostafa",Female,-34,01137543801,Finance,Administration,Diploma / BSc in Administration,,0,Evening,84f84087-902c-47b0-930b-78a2336ee56b,,Cairo,Cairo,False
bd27c70e-2185-4f94-b94e-82d06db98694,Fadila,Abd El-Moneim,"Fadila, Abd El-Moneim",Female,-37,01593718554,Doctor,Emergency,Technician,MD,0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
7a2fa8f8-ae1d-4d5e-a694-08492e1ec9ac,Hanady,Gerges,"Hanady, Gerges",Female,1,01021790645,Doctor,Emergency,Technician,MD,0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
a77fc807-c0ff-472e-9e17-ebdc8e6bf657,Khaled,Dawoud,"Khaled, Dawoud",Male,-74,01233993193,Doctor,Emergency,Emergency Physician,"MD, Emergency Medicine Residency",0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
dbf6615b-0aec-4bcc-9eb9-48009a65571d,Yusra,Botros,"Yusra, Botros",Female,-72,01089315230,Doctor,Emergency,Paramedic,MD,0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
845fffa4-7ba5-4cec-81be-bafdf7c0ca53,Ghada,Hamouda,"Ghada, Hamouda",Female,-63,01140325838,Doctor,Emergency,Emergency Physician,"MD, Emergency Medicine Residency",0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
d972acdb-03bb-4dce-8701-822203690063,Faten,Sultan,"Faten, Sultan",Female,-40,01588695281,Doctor,Internal Medicine,Internist,MD,0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
f7da9150-0f88-43b7-9a71-9a8166c6fc4e,Jomana,Abu Bakr,"Jomana, Abu Bakr",Female,-30,01577834605,Doctor,Internal Medicine,Nurse,MD,0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
884cadf6-3025-4154-9538-7ebb82641106,Magdy,Hussein,"Magdy, Hussein",Male,18,01142707078,Doctor,Internal Medicine,General Practitioner,MD,0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
b90d8992-801d-42cf-8015-9c081e61fe14,Rawan,Abdel Latif,"Rawan, Abdel Latif",Female,3,01131003862,Doctor,General Surgery,Surgeon,"MD, Surgery Residency",0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
d8393833-a2d4-4e8e-90bb-a1580d0bba97,Kamal,Mohsen,"Kamal, Mohsen",Female,5,01236628229,Doctor,General Surgery,Anesthesiologist,MD,0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
e0be8a20-5ab3-41cc-ae64-2066c990aa0f,Sherif,Sabry,"Sherif, Sabry",Male,-55,01039028076,Doctor,General Surgery,Surgical Nurse,MD,0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
0eeef1af-afea-4a66-86ca-4364943c4fa0,Rowan,El-Baz,"Rowan, El-Baz",Female,11,01086789893,Doctor,General Surgery,Surgical Nurse,MD,0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
23a426c0-0600-4838-9d0b-aeba2721d261,Younes,Abu El-Magd,"Younes, Abu El-Magd",Male,2,01181423234,Doctor,General Surgery,Technician,MD,0,Morning,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
7b87c9d1-f117-40a1-9837-76b73eaa7f51,Jihan,Saad,"Jihan, Saad",Female,-67,01583244802,Doctor,General Surgery,Surgical Nurse,MD,0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
4fdd31d1-9dcd-4f79-a3e1-90ff30951c3e,Ahlam,El-Badry,"Ahlam, El-Badry",Female,23,01532487529,Doctor,Pediatrics,Pediatric Nurse,MD,1,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
6ec37567-0bb4-4c11-a213-0676dcb7c2c7,Nermine,Hisham,"Nermine, Hisham",Female,-30,01210022141,Doctor,Pediatrics,Pediatrician,"MD, Pediatrics Residency",0,Morning,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
04bf0bc7-782e-451c-aaff-187f4df7aa77,Fares,Mohamed,"Fares, Mohamed",Male,-36,01592340363,Doctor,Pediatrics,Pediatric Nurse,MD,0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
e019a294-b971-4bb1-bf4d-36e6bc895770,Ramy,Fouad,"Ramy, Fouad",Male,-66,01266933242,Doctor,Pediatrics,Technician,MD,0,Morning,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
ab24661d-5880-4e86-bd7f-7e945487d103,Hala,Abd El-Wahab,"Hala, Abd El-Wahab",Female,6,01114381553,Doctor,Gynecology & Obstetrics,Gynecologist,"MD, OB/GYN Residency",0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
ac1ef5ba-4199-4b02-b032-0a71f3f5dd18,Jannah,El-Din,"Jannah, El-Din",Female,-65,01047424052,Doctor,Gynecology & Obstetrics,Gynecologist,"MD, OB/GYN Residency",0,Night,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
405f1276-f73a-4f28-91ae-21ba053f6c95,Nasser,Younis,"Nasser, Younis",Male,-40,01070768732,Doctor,Gynecology & Obstetrics,Nurse,MD,0,Evening,0f3a5e1d-02c0-472d-8fc7-1af75bab1e59,,Cairo,Cairo,False
